Order_ID,Order_Date,Product,Quantity,Sale_Price,Cost_Price,Month,Year,Profit,Profit_Margin
ORD-8094,2023-09-30,Laptop,1,2000.0,38326,9,2023,-36326.0,-1816.3
ORD-8095,2024-04-20,Laptop,1,50000.0,33690,4,2024,16310.0,32.62
ORD-8097,2023-04-20,Shirt,3,30000.0,38107,4,2023,-8107.0,-27.02
ORD-8098,2024-03-13,Laptop,1,50000.0,34006,3,2024,15994.0,31.99
ORD-8100,2024-04-15,Shirt,1,30000.0,23714,4,2024,6286.0,20.95
ORD-8101,2023-10-15,Shirt,2,30000.0,33358,10,2023,-3358.0,-11.19
ORD-8102,2024-02-28,Shoes,1,50000.0,33033,2,2024,16967.0,33.93
ORD-8103,2024-02-01,Shoes,1,30000.0,8388,2,2024,21612.0,72.04
ORD-8104,2023-09-08,Laptop,3,2000.0,27095,9,2023,-25095.0,-1254.75
ORD-8105,2023-07-31,Shoes,1,30000.0,11426,7,2023,18574.0,61.91
ORD-8109,2023-10-12,Shirt,3,2000.0,26394,10,2023,-24394.0,-1219.7
ORD-8110,2023-11-22,Laptop,1,50000.0,29143,11,2023,20857.0,41.71
ORD-8111,2024-02-13,Mobile,2,2000.0,3439,2,2024,-1439.0,-71.95
ORD-8112,2023-04-05,Mobile,1,2000.0,28963,4,2023,-26963.0,-1348.15
ORD-8113,2023-10-05,Laptop,2,2000.0,11019,10,2023,-9019.0,-450.95
ORD-8114,2024-03-25,Shoes,2,30000.0,23470,3,2024,6530.0,21.77
ORD-8115,2024-03-04,Mobile,2,50000.0,28191,3,2024,21809.0,43.62
ORD-8116,2023-11-21,Laptop,3,30000.0,27349,11,2023,2651.0,8.84
ORD-8117,2023-08-07,Mobile,3,2000.0,9391,8,2023,-7391.0,-369.55
ORD-8119,2023-03-13,Shirt,3,2000.0,9369,3,2023,-7369.0,-368.45
ORD-8120,2023-09-04,Laptop,1,50000.0,39310,9,2023,10690.0,21.38
ORD-8122,2023-07-31,Laptop,1,50000.0,12928,7,2023,37072.0,74.14
ORD-8123,2024-03-03,Laptop,1,2000.0,35804,3,2024,-33804.0,-1690.2
ORD-8124,2023-12-09,Laptop,1,50000.0,39318,12,2023,10682.0,21.36
ORD-8125,2023-04-06,Laptop,1,30000.0,38031,4,2023,-8031.0,-26.77
ORD-8127,2024-02-27,Shirt,3,50000.0,14891,2,2024,35109.0,70.22
ORD-8130,2023-12-10,Shirt,2,2000.0,27152,12,2023,-25152.0,-1257.6
ORD-8131,2024-04-03,Shoes,2,2000.0,8123,4,2024,-6123.0,-306.15
ORD-8133,2023-02-23,Shoes,3,50000.0,37112,2,2023,12888.0,25.78
ORD-8135,2023-01-16,Mobile,3,2000.0,2208,1,2023,-208.0,-10.4
ORD-8136,2023-04-09,Mobile,3,50000.0,19242,4,2023,30758.0,61.52
ORD-8138,2023-02-15,Shoes,1,2000.0,2971,2,2023,-971.0,-48.55
ORD-8142,2023-02-27,Shoes,1,50000.0,30941,2,2023,19059.0,38.12
ORD-8143,2024-03-12,Shirt,2,2000.0,12502,3,2024,-10502.0,-525.1
ORD-8144,2023-04-21,Mobile,1,2000.0,29577,4,2023,-27577.0,-1378.85
ORD-8145,2023-05-09,Laptop,1,30000.0,11354,5,2023,18646.0,62.15
ORD-8148,2024-02-17,Shirt,3,30000.0,29850,2,2024,150.0,0.5
ORD-8150,2023-11-22,Shoes,1,50000.0,34328,11,2023,15672.0,31.34
ORD-8151,2023-01-08,Mobile,2,30000.0,7652,1,2023,22348.0,74.49
ORD-8152,2023-01-29,Shoes,2,2000.0,31979,1,2023,-29979.0,-1498.95
ORD-8154,2024-03-10,Mobile,3,2000.0,35677,3,2024,-33677.0,-1683.85
ORD-8156,2023-05-11,Laptop,2,30000.0,18331,5,2023,11669.0,38.9
ORD-8157,2023-07-07,Laptop,1,2000.0,11719,7,2023,-9719.0,-485.95
ORD-8159,2023-07-16,Mobile,1,50000.0,9572,7,2023,40428.0,80.86
ORD-8160,2024-04-19,Shirt,3,30000.0,10896,4,2024,19104.0,63.68
ORD-8164,2023-04-19,Shirt,1,30000.0,10690,4,2023,19310.0,64.37
ORD-8167,2023-06-16,Laptop,3,2000.0,11264,6,2023,-9264.0,-463.2
ORD-8168,2023-09-17,Mobile,2,2000.0,17049,9,2023,-15049.0,-752.45
ORD-8169,2023-08-31,Laptop,3,30000.0,12628,8,2023,17372.0,57.91
ORD-8170,2023-10-02,Laptop,1,30000.0,3142,10,2023,26858.0,89.53
ORD-8171,2023-04-12,Laptop,2,50000.0,15843,4,2023,34157.0,68.31
ORD-8173,2023-06-22,Shirt,1,2000.0,22123,6,2023,-20123.0,-1006.15
ORD-8174,2023-06-20,Shirt,3,2000.0,27007,6,2023,-25007.0,-1250.35
ORD-8177,2023-07-07,Shoes,3,30000.0,29498,7,2023,502.0,1.67
ORD-8178,2024-03-16,Mobile,2,50000.0,34226,3,2024,15774.0,31.55
ORD-8179,2023-03-27,Shoes,2,50000.0,28524,3,2023,21476.0,42.95
ORD-8180,2024-04-20,Shirt,3,30000.0,16298,4,2024,13702.0,45.67
ORD-8181,2023-02-21,Shirt,3,30000.0,13135,2,2023,16865.0,56.22
ORD-8182,2023-04-21,Mobile,1,2000.0,8380,4,2023,-6380.0,-319.0
ORD-8183,2024-03-12,Shoes,1,30000.0,27589,3,2024,2411.0,8.04
ORD-8184,2023-12-31,Mobile,3,50000.0,33466,12,2023,16534.0,33.07
ORD-8185,2023-12-08,Laptop,1,2000.0,37788,12,2023,-35788.0,-1789.4
ORD-8186,2023-02-12,Shoes,1,50000.0,25920,2,2023,24080.0,48.16
ORD-8188,2024-03-31,Mobile,1,50000.0,17729,3,2024,32271.0,64.54
ORD-8189,2024-05-14,Shirt,1,2000.0,7610,5,2024,-5610.0,-280.5
ORD-8190,2023-07-19,Shoes,3,50000.0,19522,7,2023,30478.0,60.96
ORD-8191,2023-10-25,Laptop,1,2000.0,21773,10,2023,-19773.0,-988.65
ORD-8192,2023-12-12,Laptop,3,2000.0,12804,12,2023,-10804.0,-540.2
ORD-8193,2023-08-28,Shoes,3,30000.0,8816,8,2023,21184.0,70.61
ORD-8194,2023-04-25,Shoes,2,50000.0,28473,4,2023,21527.0,43.05
ORD-8195,2023-01-26,Mobile,3,30000.0,12932,1,2023,17068.0,56.89
ORD-8196,2024-02-11,Shirt,3,30000.0,18494,2,2024,11506.0,38.35
ORD-8197,2023-10-26,Shirt,1,50000.0,24709,10,2023,25291.0,50.58
ORD-8198,2023-03-18,Shirt,3,2000.0,31189,3,2023,-29189.0,-1459.45
ORD-8200,2023-05-17,Shirt,2,50000.0,7487,5,2023,42513.0,85.03
ORD-8201,2023-01-20,Mobile,2,30000.0,18204,1,2023,11796.0,39.32
ORD-8202,2024-03-15,Shoes,1,30000.0,6988,3,2024,23012.0,76.71
ORD-8203,2023-07-30,Shoes,1,2000.0,28364,7,2023,-26364.0,-1318.2
ORD-8204,2023-08-28,Shirt,2,30000.0,39403,8,2023,-9403.0,-31.34
ORD-8206,2024-03-10,Laptop,1,30000.0,8093,3,2024,21907.0,73.02
ORD-8207,2023-09-25,Mobile,3,2000.0,38372,9,2023,-36372.0,-1818.6
ORD-8208,2023-07-26,Shirt,1,50000.0,18947,7,2023,31053.0,62.11
ORD-8209,2024-04-23,Shirt,1,2000.0,31735,4,2024,-29735.0,-1486.75
ORD-8210,2024-03-14,Shoes,3,30000.0,30196,3,2024,-196.0,-0.65
ORD-8211,2024-04-06,Shoes,3,2000.0,23727,4,2024,-21727.0,-1086.35
ORD-8212,2023-09-24,Shirt,1,30000.0,25884,9,2023,4116.0,13.72
ORD-8213,2023-06-03,Shoes,2,2000.0,35607,6,2023,-33607.0,-1680.35
ORD-8214,2023-02-11,Shirt,2,50000.0,8675,2,2023,41325.0,82.65
ORD-8215,2024-02-15,Mobile,3,30000.0,10575,2,2024,19425.0,64.75
ORD-8220,2023-10-02,Shoes,1,30000.0,22524,10,2023,7476.0,24.92
ORD-8221,2024-03-23,Shirt,2,30000.0,12159,3,2024,17841.0,59.47
ORD-8222,2024-01-25,Shoes,3,50000.0,14299,1,2024,35701.0,71.4
ORD-8223,2024-03-05,Shoes,1,2000.0,29032,3,2024,-27032.0,-1351.6
ORD-8224,2024-01-07,Shirt,2,30000.0,1455,1,2024,28545.0,95.15
ORD-8226,2024-01-04,Shoes,3,30000.0,5738,1,2024,24262.0,80.87
ORD-8228,2023-08-08,Mobile,1,50000.0,17775,8,2023,32225.0,64.45
ORD-8229,2023-03-06,Laptop,3,2000.0,36389,3,2023,-34389.0,-1719.45
ORD-8230,2023-12-21,Mobile,1,30000.0,16718,12,2023,13282.0,44.27
ORD-8231,2023-08-20,Shirt,1,2000.0,7176,8,2023,-5176.0,-258.8
ORD-8234,2023-02-21,Shoes,1,2000.0,39809,2,2023,-37809.0,-1890.45
ORD-8235,2024-01-09,Laptop,3,50000.0,28033,1,2024,21967.0,43.93
ORD-8236,2024-03-06,Mobile,1,2000.0,20984,3,2024,-18984.0,-949.2
ORD-8237,2024-01-11,Mobile,3,2000.0,32742,1,2024,-30742.0,-1537.1
ORD-8238,2023-09-20,Shirt,1,30000.0,38978,9,2023,-8978.0,-29.93
ORD-8239,2023-09-24,Shoes,2,30000.0,5508,9,2023,24492.0,81.64
ORD-8241,2023-11-13,Mobile,3,30000.0,25269,11,2023,4731.0,15.77
ORD-8242,2023-11-20,Laptop,2,50000.0,1260,11,2023,48740.0,97.48
ORD-8243,2024-02-13,Laptop,3,50000.0,7833,2,2024,42167.0,84.33
ORD-8244,2024-01-31,Mobile,2,50000.0,10527,1,2024,39473.0,78.95
ORD-8246,2023-12-24,Shirt,1,50000.0,23518,12,2023,26482.0,52.96
ORD-8247,2024-01-01,Shoes,2,50000.0,24259,1,2024,25741.0,51.48
ORD-8248,2023-05-20,Shoes,3,30000.0,30860,5,2023,-860.0,-2.87
ORD-8250,2023-02-20,Shirt,2,2000.0,34102,2,2023,-32102.0,-1605.1
ORD-8251,2023-04-27,Shirt,1,50000.0,8669,4,2023,41331.0,82.66
ORD-8252,2024-02-25,Shirt,1,30000.0,36547,2,2024,-6547.0,-21.82
ORD-8253,2023-02-15,Shoes,1,2000.0,26379,2,2023,-24379.0,-1218.95
ORD-8254,2023-11-05,Laptop,1,50000.0,24712,11,2023,25288.0,50.58
ORD-8255,2023-03-29,Shirt,3,2000.0,20191,3,2023,-18191.0,-909.55
ORD-8256,2023-07-27,Mobile,3,2000.0,14259,7,2023,-12259.0,-612.95
ORD-8259,2023-03-30,Shoes,1,50000.0,36931,3,2023,13069.0,26.14
ORD-8260,2024-01-16,Mobile,2,50000.0,10094,1,2024,39906.0,79.81
ORD-8262,2023-02-23,Shirt,2,50000.0,24872,2,2023,25128.0,50.26
ORD-8263,2024-03-16,Laptop,2,50000.0,33791,3,2024,16209.0,32.42
ORD-8265,2023-04-28,Mobile,1,2000.0,36516,4,2023,-34516.0,-1725.8
ORD-8266,2023-09-17,Shoes,1,50000.0,26972,9,2023,23028.0,46.06
ORD-8267,2023-03-16,Shirt,3,30000.0,9095,3,2023,20905.0,69.68
ORD-8269,2023-11-01,Shirt,3,50000.0,13096,11,2023,36904.0,73.81
ORD-8270,2023-01-07,Shirt,1,50000.0,9095,1,2023,40905.0,81.81
ORD-8272,2023-05-02,Mobile,2,30000.0,29242,5,2023,758.0,2.53
ORD-8273,2023-01-11,Shirt,1,30000.0,27333,1,2023,2667.0,8.89
ORD-8275,2024-03-13,Shoes,1,30000.0,25539,3,2024,4461.0,14.87
ORD-8276,2024-05-03,Laptop,3,50000.0,22722,5,2024,27278.0,54.56
ORD-8277,2023-08-03,Shoes,3,30000.0,19916,8,2023,10084.0,33.61
ORD-8278,2024-03-04,Shirt,3,50000.0,39105,3,2024,10895.0,21.79
ORD-8279,2023-10-06,Shirt,3,2000.0,4773,10,2023,-2773.0,-138.65
ORD-8280,2024-05-12,Shoes,3,30000.0,30945,5,2024,-945.0,-3.15
ORD-8281,2023-01-28,Laptop,3,2000.0,22045,1,2023,-20045.0,-1002.25
ORD-8283,2024-01-02,Shoes,3,30000.0,18061,1,2024,11939.0,39.8
ORD-8284,2023-11-09,Mobile,1,50000.0,14138,11,2023,35862.0,71.72
ORD-8285,2023-01-26,Mobile,1,30000.0,36742,1,2023,-6742.0,-22.47
ORD-8288,2023-01-29,Shoes,1,50000.0,30042,1,2023,19958.0,39.92
ORD-8289,2024-04-11,Laptop,2,30000.0,19224,4,2024,10776.0,35.92
ORD-8290,2023-12-19,Shirt,1,2000.0,2878,12,2023,-878.0,-43.9
ORD-8293,2023-11-30,Shirt,3,50000.0,24603,11,2023,25397.0,50.79
ORD-8294,2023-02-04,Mobile,1,30000.0,16037,2,2023,13963.0,46.54
ORD-8295,2023-10-13,Laptop,1,2000.0,12690,10,2023,-10690.0,-534.5
ORD-8296,2023-12-14,Shoes,1,30000.0,11323,12,2023,18677.0,62.26
ORD-8297,2023-09-30,Laptop,3,30000.0,4314,9,2023,25686.0,85.62
ORD-8298,2024-03-26,Shoes,2,2000.0,35146,3,2024,-33146.0,-1657.3
ORD-8299,2023-07-27,Shoes,3,50000.0,15356,7,2023,34644.0,69.29
ORD-8301,2024-02-18,Shoes,1,50000.0,6340,2,2024,43660.0,87.32
ORD-8302,2024-05-14,Laptop,3,50000.0,34220,5,2024,15780.0,31.56
ORD-8303,2023-04-03,Shirt,1,30000.0,1392,4,2023,28608.0,95.36
ORD-8304,2023-06-22,Shoes,2,2000.0,6471,6,2023,-4471.0,-223.55
ORD-8306,2023-04-20,Shoes,1,30000.0,14997,4,2023,15003.0,50.01
ORD-8308,2024-03-10,Shoes,1,30000.0,31278,3,2024,-1278.0,-4.26
ORD-8309,2023-12-24,Mobile,3,2000.0,11397,12,2023,-9397.0,-469.85
ORD-8312,2023-06-30,Mobile,1,50000.0,24794,6,2023,25206.0,50.41
ORD-8313,2023-03-05,Laptop,1,30000.0,17549,3,2023,12451.0,41.5
ORD-8314,2023-09-03,Shoes,1,30000.0,7363,9,2023,22637.0,75.46
ORD-8315,2023-09-01,Mobile,2,30000.0,9079,9,2023,20921.0,69.74
ORD-8316,2024-02-26,Laptop,2,50000.0,13032,2,2024,36968.0,73.94
ORD-8317,2023-11-16,Shoes,1,50000.0,2505,11,2023,47495.0,94.99
ORD-8319,2023-08-05,Mobile,2,30000.0,14240,8,2023,15760.0,52.53
ORD-8320,2024-05-04,Shoes,3,30000.0,31739,5,2024,-1739.0,-5.8
ORD-8324,2023-07-29,Shirt,1,2000.0,3119,7,2023,-1119.0,-55.95
ORD-8325,2024-05-11,Shoes,1,2000.0,1177,5,2024,823.0,41.15
ORD-8327,2023-11-26,Laptop,3,50000.0,11226,11,2023,38774.0,77.55
ORD-8328,2023-05-18,Laptop,3,50000.0,25874,5,2023,24126.0,48.25
ORD-8329,2024-03-16,Mobile,2,30000.0,31985,3,2024,-1985.0,-6.62
ORD-8330,2024-01-26,Shirt,3,2000.0,28143,1,2024,-26143.0,-1307.15
ORD-8331,2024-05-10,Mobile,3,2000.0,13231,5,2024,-11231.0,-561.55
ORD-8337,2023-06-10,Laptop,3,50000.0,15133,6,2023,34867.0,69.73
ORD-8338,2023-01-01,Laptop,1,50000.0,23427,1,2023,26573.0,53.15
ORD-8340,2024-03-12,Mobile,1,50000.0,11546,3,2024,38454.0,76.91
ORD-8343,2023-01-04,Shoes,1,2000.0,26496,1,2023,-24496.0,-1224.8
ORD-8344,2024-02-05,Shoes,2,50000.0,2553,2,2024,47447.0,94.89
ORD-8345,2023-05-12,Shoes,2,50000.0,26241,5,2023,23759.0,47.52
ORD-8346,2024-03-02,Laptop,1,2000.0,3469,3,2024,-1469.0,-73.45
ORD-8347,2023-08-06,Shoes,3,50000.0,2474,8,2023,47526.0,95.05
ORD-8348,2023-09-17,Laptop,3,2000.0,32109,9,2023,-30109.0,-1505.45
ORD-8349,2023-01-01,Shirt,2,30000.0,23861,1,2023,6139.0,20.46
ORD-8350,2023-03-12,Laptop,1,50000.0,34105,3,2023,15895.0,31.79
ORD-8352,2023-06-27,Shirt,2,2000.0,35061,6,2023,-33061.0,-1653.05
ORD-8355,2023-10-18,Laptop,3,50000.0,36596,10,2023,13404.0,26.81
ORD-8356,2023-01-08,Mobile,1,2000.0,7472,1,2023,-5472.0,-273.6
ORD-8357,2023-09-10,Shoes,1,30000.0,21357,9,2023,8643.0,28.81
ORD-8360,2023-10-19,Mobile,3,30000.0,2336,10,2023,27664.0,92.21
ORD-8361,2024-03-09,Shoes,1,2000.0,16181,3,2024,-14181.0,-709.05
ORD-8362,2023-09-01,Mobile,2,50000.0,35435,9,2023,14565.0,29.13
ORD-8364,2023-10-26,Shirt,3,50000.0,2212,10,2023,47788.0,95.58
ORD-8365,2023-10-10,Shirt,1,2000.0,3768,10,2023,-1768.0,-88.4
ORD-8366,2023-02-01,Shoes,3,30000.0,30737,2,2023,-737.0,-2.46
ORD-8367,2023-11-30,Shoes,1,50000.0,28634,11,2023,21366.0,42.73
ORD-8368,2024-01-12,Laptop,1,2000.0,10589,1,2024,-8589.0,-429.45
ORD-8369,2023-05-26,Mobile,1,50000.0,27794,5,2023,22206.0,44.41
ORD-8370,2023-06-05,Shoes,1,50000.0,37444,6,2023,12556.0,25.11
ORD-8372,2023-01-16,Laptop,2,50000.0,8085,1,2023,41915.0,83.83
ORD-8374,2023-02-16,Mobile,1,2000.0,23669,2,2023,-21669.0,-1083.45
ORD-8375,2023-09-08,Shoes,1,2000.0,20603,9,2023,-18603.0,-930.15
ORD-8377,2023-01-31,Laptop,3,30000.0,38456,1,2023,-8456.0,-28.19
ORD-8378,2023-09-17,Shirt,2,50000.0,5511,9,2023,44489.0,88.98
ORD-8379,2024-02-25,Shoes,1,2000.0,19456,2,2024,-17456.0,-872.8
ORD-8380,2023-01-17,Shirt,3,2000.0,24154,1,2023,-22154.0,-1107.7
ORD-8381,2023-02-08,Laptop,1,30000.0,29765,2,2023,235.0,0.78
ORD-8382,2023-10-31,Shoes,1,2000.0,19714,10,2023,-17714.0,-885.7
ORD-8384,2024-04-18,Laptop,2,30000.0,34452,4,2024,-4452.0,-14.84
ORD-8385,2024-03-07,Shirt,1,2000.0,28513,3,2024,-26513.0,-1325.65
ORD-8386,2023-02-08,Shoes,1,30000.0,32535,2,2023,-2535.0,-8.45
ORD-8387,2024-05-03,Mobile,1,30000.0,29287,5,2024,713.0,2.38
ORD-8388,2023-05-12,Shirt,1,2000.0,9532,5,2023,-7532.0,-376.6
ORD-8389,2023-01-30,Mobile,2,2000.0,13891,1,2023,-11891.0,-594.55
ORD-8390,2023-06-07,Shoes,1,2000.0,34501,6,2023,-32501.0,-1625.05
ORD-8391,2023-10-05,Mobile,2,30000.0,2496,10,2023,27504.0,91.68
ORD-8394,2023-04-18,Shirt,3,50000.0,6450,4,2023,43550.0,87.1
ORD-8395,2023-09-25,Shirt,3,2000.0,38403,9,2023,-36403.0,-1820.15
ORD-8397,2023-10-19,Laptop,2,50000.0,28289,10,2023,21711.0,43.42
ORD-8398,2023-01-18,Shoes,1,50000.0,24109,1,2023,25891.0,51.78
ORD-8399,2023-03-31,Mobile,1,2000.0,25415,3,2023,-23415.0,-1170.75
ORD-8400,2023-06-30,Shirt,1,50000.0,18803,6,2023,31197.0,62.39
ORD-8402,2024-03-30,Mobile,1,50000.0,33716,3,2024,16284.0,32.57
ORD-8403,2023-09-10,Mobile,2,50000.0,5710,9,2023,44290.0,88.58
ORD-8405,2024-01-18,Shoes,3,50000.0,14500,1,2024,35500.0,71.0
ORD-8406,2024-03-17,Shirt,2,50000.0,35209,3,2024,14791.0,29.58
ORD-8407,2023-12-12,Shirt,3,30000.0,36158,12,2023,-6158.0,-20.53
ORD-8408,2023-03-28,Shirt,2,50000.0,2384,3,2023,47616.0,95.23
ORD-8409,2023-03-31,Shoes,1,50000.0,19540,3,2023,30460.0,60.92
ORD-8410,2023-08-25,Laptop,1,30000.0,5396,8,2023,24604.0,82.01
ORD-8411,2024-01-25,Shirt,3,30000.0,2391,1,2024,27609.0,92.03
ORD-8412,2023-03-11,Shirt,3,30000.0,17652,3,2023,12348.0,41.16
ORD-8413,2023-02-13,Laptop,1,2000.0,21301,2,2023,-19301.0,-965.05
ORD-8414,2023-07-19,Shoes,1,2000.0,10716,7,2023,-8716.0,-435.8
ORD-8416,2023-03-27,Laptop,3,50000.0,9669,3,2023,40331.0,80.66
ORD-8418,2023-04-11,Laptop,2,2000.0,16228,4,2023,-14228.0,-711.4
ORD-8419,2024-02-06,Shoes,3,50000.0,15256,2,2024,34744.0,69.49
ORD-8420,2023-04-05,Shoes,2,50000.0,26185,4,2023,23815.0,47.63
ORD-8421,2023-09-11,Laptop,1,30000.0,24386,9,2023,5614.0,18.71
ORD-8422,2023-12-23,Mobile,1,2000.0,25152,12,2023,-23152.0,-1157.6
ORD-8423,2023-01-30,Mobile,2,50000.0,23267,1,2023,26733.0,53.47
ORD-8424,2023-09-06,Mobile,1,30000.0,13779,9,2023,16221.0,54.07
ORD-8425,2024-03-01,Mobile,2,50000.0,15434,3,2024,34566.0,69.13
ORD-8426,2023-02-02,Shirt,3,2000.0,30000,2,2023,-28000.0,-1400.0
ORD-8429,2023-01-12,Laptop,1,50000.0,7438,1,2023,42562.0,85.12
ORD-8430,2023-04-28,Shirt,3,30000.0,13729,4,2023,16271.0,54.24
ORD-8431,2023-12-16,Laptop,1,30000.0,30466,12,2023,-466.0,-1.55
ORD-8432,2023-06-04,Laptop,3,30000.0,27407,6,2023,2593.0,8.64
ORD-8433,2024-02-27,Shoes,3,2000.0,30562,2,2024,-28562.0,-1428.1
ORD-8436,2024-02-09,Shoes,1,50000.0,28061,2,2024,21939.0,43.88
ORD-8438,2023-09-04,Shirt,2,30000.0,36101,9,2023,-6101.0,-20.34
ORD-8439,2023-01-29,Shoes,1,2000.0,38154,1,2023,-36154.0,-1807.7
ORD-8440,2023-06-10,Shoes,2,30000.0,13655,6,2023,16345.0,54.48
ORD-8441,2023-08-23,Laptop,2,30000.0,21965,8,2023,8035.0,26.78
ORD-8443,2023-04-27,Laptop,3,2000.0,9359,4,2023,-7359.0,-367.95
ORD-8444,2023-09-28,Mobile,1,2000.0,15172,9,2023,-13172.0,-658.6
ORD-8445,2023-09-15,Shoes,1,30000.0,4542,9,2023,25458.0,84.86
ORD-8446,2023-06-29,Shirt,1,50000.0,16529,6,2023,33471.0,66.94
ORD-8448,2024-01-08,Shirt,2,50000.0,9269,1,2024,40731.0,81.46
ORD-8449,2023-06-21,Mobile,3,30000.0,12090,6,2023,17910.0,59.7
ORD-8451,2023-10-01,Shirt,2,50000.0,22140,10,2023,27860.0,55.72
ORD-8452,2023-09-16,Shirt,1,50000.0,2224,9,2023,47776.0,95.55
ORD-8453,2023-05-15,Laptop,3,50000.0,13876,5,2023,36124.0,72.25
ORD-8455,2023-07-29,Shoes,1,50000.0,9756,7,2023,40244.0,80.49
ORD-8456,2023-08-24,Laptop,1,2000.0,3859,8,2023,-1859.0,-92.95
ORD-8457,2024-02-26,Mobile,1,30000.0,25877,2,2024,4123.0,13.74
ORD-8459,2023-07-05,Shoes,1,2000.0,13581,7,2023,-11581.0,-579.05
ORD-8460,2024-02-21,Shirt,2,50000.0,9300,2,2024,40700.0,81.4
ORD-8461,2023-12-30,Shoes,1,30000.0,3412,12,2023,26588.0,88.63
ORD-8462,2024-03-18,Mobile,1,50000.0,36415,3,2024,13585.0,27.17
ORD-8463,2023-04-05,Shoes,1,2000.0,28301,4,2023,-26301.0,-1315.05
ORD-8464,2024-01-13,Mobile,3,50000.0,14805,1,2024,35195.0,70.39
ORD-8466,2023-03-09,Mobile,3,2000.0,6804,3,2023,-4804.0,-240.2
ORD-8468,2023-07-29,Shirt,1,30000.0,21197,7,2023,8803.0,29.34
ORD-8471,2023-04-08,Mobile,1,50000.0,21029,4,2023,28971.0,57.94
ORD-8472,2023-04-03,Laptop,1,50000.0,28097,4,2023,21903.0,43.81
ORD-8473,2024-04-16,Shoes,1,2000.0,37185,4,2024,-35185.0,-1759.25
ORD-8474,2023-01-22,Shoes,2,30000.0,17395,1,2023,12605.0,42.02
ORD-8475,2024-03-25,Shoes,2,2000.0,23993,3,2024,-21993.0,-1099.65
ORD-8476,2023-06-21,Shoes,3,30000.0,20529,6,2023,9471.0,31.57
ORD-8477,2024-01-18,Shirt,1,30000.0,18258,1,2024,11742.0,39.14
ORD-8479,2024-03-01,Shirt,1,50000.0,8303,3,2024,41697.0,83.39
ORD-8480,2023-01-25,Mobile,3,30000.0,5650,1,2023,24350.0,81.17
ORD-8481,2023-07-04,Mobile,3,50000.0,13177,7,2023,36823.0,73.65
ORD-8482,2023-03-26,Laptop,3,30000.0,14747,3,2023,15253.0,50.84
ORD-8483,2023-02-24,Shoes,1,50000.0,32782,2,2023,17218.0,34.44
ORD-8484,2023-09-08,Mobile,1,2000.0,24181,9,2023,-22181.0,-1109.05
ORD-8485,2023-05-24,Shoes,3,50000.0,22823,5,2023,27177.0,54.35
ORD-8487,2024-02-02,Shoes,2,30000.0,14276,2,2024,15724.0,52.41
ORD-8489,2024-02-16,Shoes,1,30000.0,12963,2,2024,17037.0,56.79
ORD-8491,2023-08-08,Shirt,1,30000.0,15849,8,2023,14151.0,47.17
ORD-8492,2023-06-28,Shoes,1,50000.0,27082,6,2023,22918.0,45.84
ORD-8493,2023-04-29,Laptop,3,30000.0,4487,4,2023,25513.0,85.04
ORD-8496,2024-03-17,Shirt,2,30000.0,3390,3,2024,26610.0,88.7
ORD-8497,2024-03-04,Mobile,1,30000.0,37798,3,2024,-7798.0,-25.99
ORD-8498,2023-05-30,Shoes,1,2000.0,4438,5,2023,-2438.0,-121.9
ORD-8499,2024-02-20,Shirt,2,2000.0,36151,2,2024,-34151.0,-1707.55
ORD-8500,2024-03-28,Shirt,3,50000.0,37135,3,2024,12865.0,25.73
ORD-8501,2023-08-03,Mobile,3,50000.0,7167,8,2023,42833.0,85.67
ORD-8502,2023-07-16,Shirt,3,50000.0,14172,7,2023,35828.0,71.66
ORD-8503,2023-02-11,Mobile,1,50000.0,35233,2,2023,14767.0,29.53
ORD-8504,2023-02-22,Laptop,1,50000.0,37251,2,2023,12749.0,25.5
ORD-8505,2024-04-24,Shoes,1,30000.0,17957,4,2024,12043.0,40.14
ORD-8506,2024-03-18,Shirt,2,2000.0,31360,3,2024,-29360.0,-1468.0
ORD-8507,2023-11-26,Laptop,1,30000.0,1774,11,2023,28226.0,94.09
ORD-8508,2023-09-08,Shirt,3,2000.0,24414,9,2023,-22414.0,-1120.7
ORD-8509,2023-10-22,Shirt,3,2000.0,21722,10,2023,-19722.0,-986.1
ORD-8512,2024-03-30,Shirt,1,2000.0,28256,3,2024,-26256.0,-1312.8
ORD-8513,2024-02-17,Laptop,3,30000.0,22344,2,2024,7656.0,25.52
ORD-8514,2023-05-03,Shirt,2,2000.0,35988,5,2023,-33988.0,-1699.4
ORD-8515,2024-01-02,Mobile,1,50000.0,35207,1,2024,14793.0,29.59
ORD-8516,2024-01-22,Shirt,1,30000.0,9905,1,2024,20095.0,66.98
ORD-8517,2023-12-05,Shoes,1,30000.0,26151,12,2023,3849.0,12.83
ORD-8518,2023-09-23,Shirt,3,2000.0,23723,9,2023,-21723.0,-1086.15
ORD-8519,2023-12-14,Shoes,3,50000.0,39278,12,2023,10722.0,21.44
ORD-8520,2023-01-29,Shoes,1,2000.0,12173,1,2023,-10173.0,-508.65
ORD-8521,2024-04-07,Shirt,1,50000.0,14130,4,2024,35870.0,71.74
ORD-8522,2023-02-04,Laptop,2,30000.0,27952,2,2023,2048.0,6.83
ORD-8523,2023-01-06,Mobile,1,2000.0,11937,1,2023,-9937.0,-496.85
